id,id_kabupaten_kota,kecamatan,deleted
3480,230,BARAT,F
3481,237,PAKEL,F
3482,241,KEDUNGGALAR,F
3483,241,PITU,F
3484,241,KARANGANYAR,F
3485,243,SOKO,F
3486,240,SUKOREJO,F
3487,239,MEJAYAN,F
3488,240,PONOROGO,F
3489,242,TANJUNGANOM,F
3490,234,TANGGULANGIN,F
3491,217,TAMBELANGAN,F
3492,224,JOMBANG,F
3493,224,KABUH,F
3494,227,PANDAAN,F
3495,234,SEDATI,F
3496,242,NGRONGGOT,F
3497,222,PATRANG,F
3498,226,LICIN,F
3499,244,PANGGUL,F
3500,243,WIDANG,F
3501,224,BARENG,F
3502,243,RENGEL,F
3503,228,BAURENO,F
3504,241,PADAS,F
3505,216,KRAS,F
3506,234,SIDOARJO,F
3507,228,BOJONEGORO,F
3508,239,DAGANGAN,F
3509,235,KARANGBINANGUN,F
3510,232,NGANTANG,F
3511,230,PANEKAN,F
3512,216,PLEMAHAN,F
3513,242,REJOSO,F
3514,239,TAMAN,F
3515,235,BLULUK,F
3516,227,LUMBANG,F
3517,232,DONOMULYO,F
3518,236,KEBON AGUNG,F
3519,228,PADANGAN,F
3520,240,PUDAK,F
3521,228,SUMBERREJO,F
3522,234,BUDURAN,F
3523,235,KARANG GENENG,F
3524,235,LAMONGAN,F
3525,235,KEDUNGPRING,F
3526,215,CERME,F
3527,238,JETIS,F
3528,215,MANYAR,F
3529,237,NGANTRU,F
3530,228,TRUCUK,F
3531,225,TEGAL SIWALAN,F
3532,231,LUMAJANG,F
3533,235,PACIRAN,F
3534,225,BANTARAN,F
3535,218,KLAMPIS,F
3536,239,WUNGU,F
3537,219,BATANG BATANG,F
3538,216,BANYAKAN,F
3539,218,GEGER,F
3540,241,WIDODAREN,F
3541,220,BANYUPUTIH,F
3542,241,NGAWI,F
3543,221,SAWAHAN,F
3544,225,GENDING,F
3545,226,KALIBARU,F
3546,243,GRABAGAN,F
3547,235,SOLOKURO,F
3548,220,BANYUGLUGUR,F
3549,231,JATIROTO,F
3550,231,RANDUAGUNG,F
3551,217,KETAPANG,F
3552,215,PANCENG,F
3553,237,KALIDAWIR,F
3554,215,KEDAMEAN,F
3555,243,SENORI,F
3556,215,UJUNG PANGKAH,F
3557,240,NGRAYUN,F
3558,217,ROBATAL,F
3559,229,BINAKAL,F
3560,232,KLOJEN,F
3561,242,SAWAHAN,F
3562,228,SEKAR,F
3563,234,KRIAN,F
3564,242,BARON,F
3565,230,MAGETAN,F
3566,244,DURENAN,F
3567,223,PAMEKASAN,F
3568,226,SILIRAGUNG,F
3569,219,GANDING,F
3570,229,TENGGARANG,F
3571,218,KWANYAR,F
3572,225,GADING,F
3573,219,DASUK,F
3574,239,GEMARANG,F
3575,228,KASIMAN,F
3576,216,RINGINREJO,F
3577,223,PASEAN,F
3578,219,KANGAYAN,F
3579,243,TUBAN,F
3580,227,BEJI,F
3581,238,JATIREJO,F
3582,224,PLOSO,F
3583,230,KARTOHARJO (KERTOHARJO),F
3584,232,KASEMBON,F
3585,225,TONGAS,F
3586,218,LABANG,F
3587,234,TAMAN,F
3588,234,WONOAYU,F
3589,222,PAKUSARI,F
3590,224,TEMBELANG,F
3591,232,LAWANG,F
3592,215,GRESIK,F
3593,239,JIWAN,F
3594,240,SOOKO,F
3595,228,GAYAM,F
3596,242,JATIKALEN,F
3597,243,SEMANDING,F
3598,237,BOYOLANGU,F
3599,243,JENU,F
3600,245,JUNREJO,F
3601,228,KEDEWAN,F
3602,236,DONOROJO,F
3603,238,TRAWAS,F
3604,243,TAMBAKBOYO,F
3605,216,PURWOASRI,F
3606,230,BENDO,F
3607,233,GARUM,F
3608,226,CLURING,F
3609,237,SUMBERGEMPOL,F
3610,227,BANGIL,F
3611,237,GONDANG,F
3612,233,KEPANJEN KIDUL,F
3613,216,PAGU,F
3614,216,PARE,F
3615,244,KAMPAK,F
3616,229,WONOSARI,F
3617,233,SANAN WETAN,F
3618,243,KENDURUAN,F
3619,244,POGALAN,F
3620,233,KADEMANGAN,F
3621,232,PUJON,F
3622,233,SANAN KULON,F
3623,234,PRAMBON,F
3624,221,WONOCOLO,F
3625,238,PACET,F
3626,232,TUMPANG,F
3627,221,SAMBIKEREP,F
3628,238,KEMLAGI,F
3629,234,WARU,F
3630,225,KRUCIL,F
3631,235,SARIREJO,F
3632,237,BESUKI,F
3633,216,KEPUNG,F
3634,229,KLABANG,F
3635,231,TEMPEH,F
3636,220,BESUKI,F
3637,235,SEKARAN,F
3638,224,MOJOAGUNG,F
3639,215,MENGANTI,F
3640,240,SIMAN,F
3641,218,SOCAH,F
3642,218,KAMAL,F
3643,233,BINANGUN,F
3644,243,SINGGAHAN,F
3645,217,SOKOBANAH,F
3646,216,KANDAT,F
3647,235,KALITENGAH,F
3648,226,MUNCAR,F
3649,240,JAMBON,F
3650,220,BUNGATAN,F
3651,224,GUDO,F
3652,224,KESAMBEN,F
3653,216,MOJO,F
3654,216,TAROKAN,F
3655,238,SOOKO,F
3656,233,SUKOREJO,F
3657,242,NGETOS,F
3658,238,PRAJURIT KULON,F
3659,235,MADURAN,F
3660,223,LARANGAN,F
3661,217,KARANG PENANG,F
3662,216,SEMEN,F
3663,239,KARE,F
3664,236,NGADIROJO,F
3665,230,PLAOSAN,F
3666,243,MERAKURAK,F
3667,236,PUNUNG,F
3668,228,NGAMBON,F
3669,231,SUKODONO,F
3670,240,SAWOO,F
3671,221,PABEAN CANTIKAN,F
3672,224,PETERONGAN,F
3673,225,LUMBANG,F
3674,230,KARAS,F
3675,229,BOTOLINGGO,F
3676,244,BENDUNGAN,F
3677,226,GIRI,F
3678,225,MARON,F
3679,229,TLOGOSARI,F
3680,243,PARENGAN,F
3681,241,KARANGJATI,F
3682,235,LAREN,F
3683,228,KALITIDU,F
3684,216,PLOSOKLATEN,F
3685,235,BRONDONG,F
3686,217,TORJUN,F
3687,241,BRINGIN,F
3688,240,KAUMAN,F
3689,243,MONTONG,F
3690,240,SLAHUNG,F
3691,241,JOGOROGO,F
3692,236,TULAKAN,F
3693,228,BUBULAN,F
3694,220,SUBOH,F
3695,227,GADINGREJO,F
3696,221,KENJERAN,F
3697,221,BULAK,F
3698,239,PILANGKENCENG,F
3699,244,KARANGAN,F
3700,227,PRIGEN,F
3701,245,BUMIAJI,F
3702,232,GONDANGLEGI,F
3703,226,PURWOHARJO,F
3704,231,TEMPURSARI,F
3705,226,KALIPURO,F
3706,227,GEMPOL,F
3707,226,GLENMORE,F
3708,233,KESAMBEN,F
3709,230,PARANG,F
3710,233,GANDUSARI,F
3711,219,TALANGO,F
3712,222,KENCONG,F
3713,244,DONGKO,F
3714,219,PASONGSONGAN,F
3715,237,CAMPUR DARAT,F
3716,230,SIDOREJO,F
3717,227,SUKOREJO,F
3718,236,PRINGKUKU,F
3719,234,PORONG,F
3720,231,CANDIPURO,F
3721,241,KASREMAN,F
3722,222,JENGGAWAH,F
3723,224,PERAK,F
3724,227,PURWODADI,F
3725,240,SAMPUNG,F
3726,224,WONOSALAM,F
3727,224,MOJOWARNO,F
3728,243,PALANG,F
3729,225,SUMBER,F
3730,235,NGIMBANG,F
3731,229,TAPEN,F
3732,225,LECES,F
3733,227,WONOREJO,F
3734,240,JETIS,F
3735,220,KAPONGAN,F
3736,227,GRATI,F
3737,222,SUMBER JAMBE,F
3738,220,JATIBANTENG,F
3739,229,CURAHDAMI,F
3740,225,KANIGARAN,F
3741,222,RAMBIPUJI,F
3742,225,KOTA ANYAR,F
3743,229,GRUJUGAN,F
3744,231,GUCIALIT,F
3745,241,KENDAL,F
3746,215,KEBOMAS,F
3747,232,WAGIR,F
3748,227,NGULING,F
3749,228,DANDER,F
3750,221,WONOKROMO,F
3751,222,TANGGUL,F
3752,231,YOSOWILANGUN,F
3753,226,TEGALSARI,F
3754,225,KREJENGAN,F
3755,216,PAPAR,F
3756,231,ROWOKANGKUNG,F
3757,220,SITUBONDO,F
3758,244,TRENGGALEK,F
3759,237,PUCANGLABAN,F
3760,232,LOWOKWARU,F
3761,215,TAMBAK,F
3762,238,DLANGGU,F
3763,233,DOKO,F
3764,216,NGASEM,F
3765,228,PURWOSARI,F
3766,237,SENDANG,F
3767,231,KUNIR,F
3768,235,KEMBANGBAHU,F
3769,221,TEGALSARI,F
3770,225,DRINGU,F
3771,230,NGUNTORONADI,F
3772,221,DUKUH PAKIS,F
3773,221,GAYUNGAN,F
3774,222,SUKORAMBI,F
3775,221,TAMBAKSARI,F
3776,221,MULYOREJO,F
3777,230,LEMBEYAN,F
3778,244,WATULIMO,F
3779,221,KREMBANGAN,F
3780,231,KLAKAH,F
3781,216,WATES,F
3782,230,TAKERAN,F
3783,228,SUKOSEWU,F
3784,221,GENTENG,F
3785,219,MANDING,F
3786,232,DAU,F
3787,222,UMBULSARI,F
3788,232,GEDANGAN,F
3789,243,KEREK,F
3790,229,MAESAN,F
3791,226,GAMBIRAN,F
3792,237,PAGERWOJO,F
3793,216,GAMPENGREJO,F
3794,244,SURUH,F
3795,232,PAGAK,F
3796,233,WONODADI,F
3797,244,GANDUSARI,F
3798,222,SILO,F
3799,219,GAYAM,F
3800,238,MOJOANYAR,F
3801,221,SUKOLILO,F
3802,238,KUTOREJO,F
3803,236,TEGALOMBO,F
3804,232,TUREN,F
3805,225,PAJARAKAN,F
3806,222,SUMBER BARU,F
3807,234,TULANGAN,F
3808,226,SEMPU,F
3809,241,SINE,F
3810,227,REMBANG,F
3811,228,MARGOMULYO,F
3812,232,PAKISAJI,F
3813,226,GENTENG,F
3814,229,TAMAN KROCOK,F
3815,241,GERIH,F
3816,222,PANTI,F
3817,228,GONDANG,F
3818,236,NAWANGAN,F
3819,240,NGEBEL,F
3820,231,SUMBERSUKO,F
3821,229,JAMBE SARI DARUS SHOLAH,F
3822,230,MAOSPATI,F
3823,221,GUNUNGANYAR,F
3824,233,WONOTIRTO,F
3825,236,SUDIMORO,F
3826,232,TAJINAN,F
3827,221,JAMBANGAN,F
3828,231,PASRUJAMBE / PASUJAMBE,F
3829,233,SELOPURO,F
3830,232,KROMENGAN,F
3831,229,SEMPOL,F
3832,227,PUSPO,F
3833,225,MAYANGAN,F
3834,232,SUMBERPUCUNG,F
3835,241,MANTINGAN,F
3836,235,MODO,F
3837,225,KURIPAN,F
3838,222,JELBUK,F
3839,222,KALIWATES,F
3840,240,JENANGAN,F
3841,237,TANGGUNG GUNUNG,F
3842,225,SUKAPURA,F
3843,244,PULE,F
3844,222,JOMBANG,F
3845,225,WONOASIH,F
3846,225,KEDOPOK (KEDOPAK),F
3847,225,WONOMERTO,F
3848,225,KADEMANGAN,F
3849,221,RUNGKUT,F
3850,219,KALIANGET,F
3851,229,TAMANAN,F
3852,226,TEGALDLIMO,F
3853,226,BANYUWANGI,F
3854,221,BENOWO,F
3855,226,PESANGGARAN,F
3856,239,KARTOHARJO,F
3857,221,SIMOKERTO,F
3858,219,MASALEMBU,F
3859,222,LEDOKOMBO,F
3860,229,TEGALAMPEL,F
3861,231,TEKUNG,F
3862,222,MUMBULSARI,F
3863,221,KARANGPILANG,F
3864,227,PURWOREJO,F
3865,235,MANTUP,F
3866,215,WRINGIN ANOM,F
3867,221,TENGGILIS MEJOYO,F
3868,229,SUKOSARI,F
3869,227,POHJENTREK,F
3870,239,MANGUHARJO,F
3871,242,WILANGAN,F
3872,220,MANGARAN,F
3873,222,MAYANG,F
3874,233,WATES,F
3875,245,BATU,F
3876,219,NONGGUNONG,F
3877,231,PRONOJIWO,F
3878,219,SAPEKEN,F
3879,222,SEMBORO,F
3880,221,SUKOMANUNGGAL,F
3881,229,SUMBER WRINGIN,F
3882,246,JATIUWUNG,F
3883,247,TIRTAYASA,F
3884,248,MENES,F
3885,246,JAMBE,F
3886,249,CIKULUR,F
3887,248,ANGSANA,F
3888,247,MANCAK,F
3889,247,ANYAR,F
3890,247,PULO AMPEL,F
3891,249,CIBADAK,F
3892,249,KALANGANYAR,F
3893,248,KORONCONG,F
3894,248,JIPUT,F
3895,246,TELUKNAGA,F
3896,247,KOPO,F
3897,248,PANDEGLANG,F
3898,247,BANDUNG,F
3899,246,LEGOK,F
3900,250,SETU,F
3901,246,TANGERANG,F
3902,248,PATIA,F
3903,248,CIKEUDAL (CIKEDAL),F
3904,246,SINDANG JAYA,F
3905,249,CIRINTEN,F
3906,251,CILEGON,F
3907,247,CIKANDE,F
3908,246,KRONJO,F
3909,246,BALARAJA,F
3910,248,PAGELARAN,F
3911,250,PAMULANG,F
3912,248,BANJAR,F
3913,249,SAJIRA,F
3914,249,LEBAKGEDONG,F
3915,251,CIWANDAN,F
3916,247,CIPOCOK JAYA,F
3917,248,CARITA,F
3918,248,PULOSARI,F
3919,249,CILELES,F
3920,248,KADUHEJO,F
3921,249,WARUNGGUNUNG,F
3922,247,CIKEUSAL,F
3923,246,TIGARAKSA,F
3924,247,CINANGKA,F
3925,247,KASEMEN,F
3926,246,MAUK,F
3927,248,CIGEULIS,F
3928,248,LABUAN,F
3929,248,BOJONG,F
3930,247,KIBIN,F
3931,247,BAROS,F
3932,247,PADARINCANG,F
3933,249,CIHARA,F
3934,246,BATUCEPER,F
3935,248,CIMANUK,F
3936,248,CIMANGGU,F
3937,248,CIPEUCANG,F
3938,249,BAYAH,F
3939,247,CIRUAS,F
3940,249,WANASALAM,F
3941,246,BENDA,F
3942,246,KOSAMBI,F
3943,246,KELAPA DUA,F
3944,246,SUKAMULYA,F
3945,247,TANARA,F
3946,249,BANJARSARI,F
3947,247,WARINGIN KURUNG,F
3948,246,CURUG,F
3949,249,MAJA,F
3950,247,PAMARAYAN,F
3951,249,CIPANAS,F
3952,247,BINUANG,F
3953,246,CIKUPA,F
3954,248,SOBANG,F
3955,247,BOJONEGARA,F
3956,247,TUNJUNG TEJA,F
3957,246,KARAWACI,F
3958,249,LEUWIDAMAR,F
3959,247,PETIR,F
3960,249,GUNUNG KENCANA,F
3961,246,CISOKA,F
3962,249,BOJONGMANIK,F
3963,248,SINDANGRESMI,F
3964,247,JAWILAN,F
3965,247,LEBAK WANGI,F
3966,249,MALINGPING,F
3967,246,PAKUHAJI,F
3968,246,SUKADIRI,F
3969,250,SERPONG,F
3970,251,CIBEBER,F
3971,248,PICUNG,F
3972,248,CADASARI,F
3973,249,CURUGBITUNG,F
3974,247,CARENANG (CERENANG),F
3975,250,CIPUTAT TIMUR,F
3976,247,CIOMAS,F
3977,246,PANONGAN,F
3978,248,SAKETI,F
3979,249,CIJAKU,F
3980,248,CIBALIUNG,F
3981,248,CISATA,F
3982,249,PANGGARANGAN,F
3983,249,CILOGRANG,F
3984,249,CIBEBER,F
3985,246,GUNUNG KALER,F
3986,248,MUNJUL,F
3987,246,CIBODAS,F
3988,246,CISAUK,F
3989,249,CIGEMBLONG,F
3990,248,SUKARESMI,F
3991,246,PAGEDANGAN,F
3992,248,KARANG TANJUNG,F
3993,247,WALANTAKA,F
3994,248,SUMUR,F
3995,247,GUNUNGSARI,F
3996,246,MEKAR BARU,F
3997,249,RANGKASBITUNG,F
3998,248,CIKEUSIK,F
3999,248,CIBITUNG,F
4000,246,JAYANTI,F
4001,249,MUNCANG,F
4002,246,SOLEAR,F
4003,248,MANDALAWANGI,F
4004,248,MAJASARI,F
4005,247,CURUG,F
4006,249,SOBANG,F
4007,247,TAKTAKAN,F
4008,249,CIMARGA,F
4009,247,SERANG,F
4010,246,LARANGAN,F
4011,250,CIPUTAT,F
4012,246,PINANG (PENANG),F
4013,246,CIPONDOH,F
4014,247,KRAGILAN,F
4015,251,CITANGKIL,F
4016,248,PANIMBANG,F
4017,247,PABUARAN,F
4018,246,RAJEG,F
4019,247,PONTANG,F
4020,246,PERIUK,F
4021,251,JOMBANG,F
4022,246,PASAR KEMIS,F
4023,246,SEPATAN TIMUR,F
4024,251,GEROGOL,F
4025,247,KRAMATWATU,F
4026,250,SERPONG UTARA,F
4027,246,KRESEK,F
4028,250,PONDOK AREN,F
4029,248,MEKARJAYA,F
4030,246,KEMIRI,F
4031,246,NEGLASARI,F
4032,246,KARANG TENGAH,F
4033,246,SEPATAN,F
4034,251,PURWAKARTA,F
4035,251,PULOMERAK,F
4036,246,CILEDUG,F
4037,252,BANJARANGKAN,F
4038,253,ABANG,F
4039,254,KINTAMANI,F
4040,255,KEDIRI,F
4041,256,GIANYAR,F
4042,257,MENGWI,F
4043,257,ABIANSEMAL,F
4044,254,SUSUT,F
4045,258,JEMBRANA,F
4046,252,KLUNGKUNG,F
4047,259,BULELENG,F
4048,259,SUKASADA,F
4049,253,SELAT,F
4050,255,SELEMADEG  /  SALEMADEG BARAT,F
4051,255,BATURITI,F
4052,255,SELEMADEG,F
4053,253,MANGGIS,F
4054,258,PEKUTATAN,F
4055,255,PENEBEL,F
4056,258,NEGARA,F
4057,253,KUBU,F
4058,254,TEMBUKU,F
4059,259,SERIRIT,F
4060,259,BANJAR,F
4061,255,SELEMADEG  /  SALAMADEG TIMUR,F
4062,255,PUPUAN,F
4063,259,GEROKGAK,F
4064,255,MARGA,F
4065,255,KERAMBITAN,F
4066,256,SUKAWATI,F
4067,252,NUSAPENIDA,F
4068,254,BANGLI,F
4069,253,BEBANDEM,F
4070,259,SAWAN,F
4071,256,BELAH BATUH (BLAHBATUH),F
4072,257,PETANG,F
4073,259,KUBUTAMBAHAN,F
4074,259,BUSUNGBIU,F
4075,257,KUTA SELATAN,F
4076,253,RENDANG,F
4077,252,DAWAN,F
4078,258,MELAYA,F
4079,259,TEJAKULA,F
4080,255,TABANAN,F
4081,256,PAYANGAN,F
4082,253,KARANG ASEM,F
4083,257,KUTA UTARA,F
4084,260,DENPASAR UTARA,F
4085,260,DENPASAR TIMUR,F
4086,260,DENPASAR BARAT,F
4087,258,MENDOYO,F
4088,256,UBUD,F
4089,256,TEGALLALANG,F
4090,257,KUTA,F
4091,253,SIDEMEN,F
4092,256,TAMPAK SIRING,F
4093,260,DENPASAR SELATAN,F
4094,261,SANDUBAYA (SANDUJAYA),F
4095,262,HU\U,F
4096,263,SEKONGKANG,F
4097,264,LANTUNG,F
4098,265,BATUKLIANG UTARA,F
4099,265,BATUKLIANG,F
4100,266,PRINGGASELA,F
4101,265,PRAYA,F
4102,266,AIKMEL,F
4103,263,SATELUK (SETELUK),F
4104,267,BAYAN,F
4105,261,AMPENAN,F
4106,266,PRINGGABAYA,F
4107,266,SURALAGA,F
4108,263,TALIWANG,F
4109,268,GERUNG,F
4110,262,DOMPU,F
4111,268,NARMADA,F
4112,266,SAMBALIA (SAMBELIA),F
4113,268,LABUAPI,F
4114,265,PRINGGARATA,F
4115,264,LABUHAN BADAS,F
4116,269,SOROMANDI,F
4117,269,SAPE,F
4118,265,JANAPRIA,F
4119,269,WERA,F
4120,264,UTAN,F
4121,264,TARANO,F
4122,266,WANASABA,F
4123,262,MENGGELEWA (MANGGELEWA),F
4124,263,BRANG REA,F
4125,266,LABUHAN HAJI,F
4126,265,PRAYA BARAT,F
4127,268,KEDIRI,F
4128,264,BATULANTEH,F
4129,262,WOJA,F
4130,269,MONTA,F
4131,265,JONGGAT,F
4132,264,MOYO UTARA,F
4133,264,ALAS,F
4134,264,MOYO HILIR,F
4135,265,PRAYA BARAT DAYA,F
4136,268,LINGSAR,F
4137,268,BATU LAYAR,F
4138,268,SEKOTONG,F
4139,266,KERUAK,F
4140,264,MOYO HULU,F
4141,266,JEROWARU,F
4142,265,PRAYA TENGAH,F
4143,265,KOPANG,F
4144,265,PRAYA TIMUR,F
4145,263,JEREWEH,F
4146,269,PALIBELO,F
4147,263,MALUK,F
4148,267,GANGGA,F
4149,262,PEKAT,F
4150,264,LOPOK,F
4151,266,SEMBALUN,F
4152,264,UNTER IWES (UNTERWIRIS),F
4153,264,EMPANG,F
4154,269,MADAPANGGA,F
4155,269,BOLO,F
4156,269,SANGGAR,F
4157,266,SAKRA BARAT,F
4158,264,SUMBAWA,F
4159,264,PLAMPANG,F
4160,264,BUER,F
4161,268,GUNUNGSARI,F
4162,269,DONGGO,F
4163,261,CAKRANEGARA,F
4164,269,BELO,F
4165,269,WOHA,F
4166,266,MASBAGIK,F
4167,266,SELONG,F
4168,267,KAYANGAN,F
4169,269,RASANAE BARAT,F
4170,266,SIKUR,F
4171,261,SELAPARANG (SELAPRANG),F
4172,266,SUKAMULIA,F
4173,264,LAPE (LAPE LOPOK),F
4174,269,RASANAE TIMUR,F
4175,262,KEMPO,F
4176,269,LANGGUDU,F
4177,264,LUNYUK,F
4178,266,TERARA,F
4179,265,PUJUT,F
4180,266,SAKRA TIMUR,F
4181,267,PEMENANG,F
4182,268,KURIPAN,F
4183,264,ALAS BARAT,F
4184,269,LAMBU,F
4185,262,PAJO,F
4186,269,ASAKOTA,F
4187,264,LABANGKA,F
4188,268,LEMBAR,F
4189,261,SEKARBELA,F
4190,267,TANJUNG,F
4191,266,MONTONG GADING,F
4192,266,SAKRA,F
4193,269,LAMBITU,F
4194,263,BRANG ENE,F
4195,269,WAWO,F
4196,269,PARADO,F
4197,269,TAMBORA,F
4198,264,ORONG TELU,F
4199,269,RABA,F
4200,266,SUELA (SUWELA),F
4201,263,POTO TANO,F
4202,262,KILO,F
4203,269,AMBALAWI,F
4204,264,MARONGE,F
4205,264,ROPANG,F
4206,264,LENANGGUAR,F
4207,269,MPUNDA,F
4208,264,RHEE,F
4209,261,MATARAM,F
4210,270,OENINO,F
4211,271,TITEHENA,F
4212,272,TELUK MUTIARA,F
4213,272,ALOR BARAT LAUT,F
4214,271,KELUBAGOLIT (KLUBAGOLIT),F
4215,271,ADONARA,F
4216,273,WEWARIA,F
4217,273,NDORI,F
4218,273,PULAU ENDE,F
4219,274,AESESA,F
4220,274,MAUPONGGO,F
4221,273,MAUROLE,F
4222,275,AMFOANG UTARA,F
4223,276,WAIGETE,F
4224,277,AIMERE,F
4225,278,MUSI,F
4226,278,INSANA,F
4227,272,ALOR TIMUR LAUT,F
4228,275,KOTA LAMA,F
4229,275,KOTA RAJA,F
4230,279,RAIHAT,F
4231,270,MOLLO UTARA,F
4232,275,SEMAU SELATAN,F
4233,278,MIOMAFFO TENGAH,F
4234,275,ALAK,F
4235,279,RINHAT,F
4236,280,WULANDONI (WULANDIONI),F
4237,279,KOBALIMA TIMUR,F
4238,272,KABOLA,F
4239,272,ALOR TENGAH UTARA,F
4240,279,WEWIKU,F
4241,272,PANTAR BARAT LAUT,F
4242,274,BOAWAE,F
4243,271,LARANTUKA,F
4244,280,ILE APE,F
4245,278,MIOMAFFO TIMUR,F
4246,281,KODI BANGEDO,F
4247,282,WANOKAKA,F
4248,283,UMBU RATU NGGAY BARAT,F
4249,283,KATIKUTANA,F
4250,274,WOLOWAE,F
4251,284,KARERA,F
4252,285,NDAO NUSE,F
4253,273,NANGAPANDA,F
4254,279,WELIMAN,F
4255,270,AMANATUN SELATAN,F
4256,278,KOTA KEFAMENANU,F
4257,275,AMARASI,F
4258,272,PANTAR TENGAH,F
4259,280,OMESURI,F
4260,271,TANJUNG BUNGA,F
4261,286,POCO RANAKA TIMUR,F
4262,279,SASITAMEAN,F
4263,280,ATADEI,F
4264,280,LEBATUKAN,F
4265,279,ATAMBUA KOTA,F
4266,280,NAGAWUTUNG,F
4267,281,KODI,F
4268,278,INSANA BARAT,F
4269,280,BUYASURI (BUYASARI),F
4270,280,ILE APE TIMUR,F
4271,285,LOBALAIN,F
4272,276,TALIBURA,F
4273,278,BIKOMI UTARA,F
4274,275,KUPANG TIMUR,F
4275,279,BOTIN LEO BELE,F
4276,270,KOLBANO,F
4277,279,KOBALIMA,F
4278,287,REOK,F
4279,277,BAJAWA,F
4280,280,NUBATUKAN,F
4281,270,AMANUBAN TENGAH,F
4282,279,MALAKA TENGAH,F
4283,278,NAIBENU,F
4284,275,OEBOBO,F
4285,279,TASIFETO BARAT,F
4286,271,SOLOR BARAT,F
4287,271,WITIHAMA (WATIHAMA),F
4288,282,LOLI,F
4289,288,RAIJUA,F
4290,270,POLEN,F
4291,271,LEWOLEMA,F
4292,271,DEMON PAGONG,F
4293,286,KOTA KOMBA,F
4294,272,PANTAR,F
4295,278,NOEMUTI,F
4296,284,TABUNDUNG,F
4297,287,RAHONG UTARA,F
4298,287,CIBAL BARAT,F
4299,287,LELAK,F
4300,286,RANA MESE,F
4301,287,WAE RII,F
4302,286,POCO RANAKA,F
4303,287,RUTENG,F
4304,279,IO KUFEU,F
4305,278,INSANA FAFINESU,F
4306,276,HEWOKLOANG,F
4307,276,LELA,F
4308,272,PANTAR BARAT,F
4309,287,CIBAL,F
4310,279,ATAMBUA BARAT,F
4311,289,MACANG PACAR,F
4312,270,KUANFATU,F
4313,277,JEREBUU,F
4314,275,KUPANG BARAT,F
4315,270,AMANUBAN SELATAN,F
4316,289,KOMODO,F
4317,289,BOLENG,F
4318,272,PANTAR TIMUR,F
4319,275,SEMAU,F
4320,285,PANTAI BARU,F
4321,285,ROTE BARAT DAYA,F
4322,279,LASIOLAT,F
4323,279,TASIFETO TIMUR,F
4324,275,TAEBENU,F
4325,270,BOKING,F
4326,277,GOLEWA SELATAN,F
4327,271,ADONARA TENGAH,F
4328,271,ILE BOLENG,F
4329,271,WULANGGITANG,F
4330,287,SATAR MESE BARAT,F
4331,286,BORONG,F
4332,277,GOLEWA BARAT,F
4333,288,SABU TENGAH,F
4334,272,ALOR TIMUR,F
4335,271,WOTAN ULUMADO,F
4336,270,KIE (KI\E),F
4337,275,MAULAFA,F
4338,271,ADONARA TIMUR,F
4339,270,KOK BAUN,F
4340,270,BATU PUTIH,F
4341,289,KUWUS,F
4342,289,LEMBOR SELATAN,F
4343,286,ELAR SELATAN,F
4344,277,RIUNG BARAT,F
4345,277,RIUNG,F
4346,275,TAKARI,F
4347,276,ALOK TIMUR,F
4348,270,MOLLO BARAT,F
4349,279,LAEN MANEN,F
4350,279,MALAKA BARAT,F
4351,270,FAUTMOLO,F
4352,270,FATUKOPA,F
4353,270,TOBU,F
4354,276,MEGO,F
4355,284,LEWA,F
4356,284,LEWA TIDAHU,F
4357,274,NANGARORO,F
4358,270,MOLLO SELATAN,F
4359,281,KODI UTARA,F
4360,270,AMANUBAN TIMUR,F
4361,278,BIBOKI UTARA,F
4362,275,AMFOANG TENGAH,F
4363,270,MOLLO TENGAH,F
4364,270,KOT OLIN,F
4365,275,AMFOANG BARAT DAYA,F
4366,275,SULAMU,F
4367,271,ILE BURA,F
4368,278,BIBOKI FEOTLEU,F
4369,275,NEKAMESE,F
4370,286,ELAR,F
4371,276,KANGAE,F
4372,276,NITA,F
4373,273,MAUKARO,F
4374,288,SABU TIMUR,F
4375,282,LAMBOYA,F
4376,277,SOA,F
4377,273,WOLOWARU,F
4378,270,TOIANAS,F
4379,276,BOLA,F
4380,285,LANDU LEKO,F
4381,281,WEWEWA TENGAH (WEWERA TENGAH),F
4382,283,UMBU RATU NGGAY,F
4383,281,WEWEWA SELATAN,F
4384,281,LOURA (LAURA),F
4385,283,MAMBORO,F
4386,282,TANA RIGHU,F
4387,285,ROTE BARAT LAUT,F
4388,273,ENDE UTARA,F
4389,285,ROTE BARAT,F
4390,276,TANA WAWO,F
4391,273,LIO TIMUR,F
4392,271,SOLOR SELATAN,F
4393,271,ADONARA BARAT,F
4394,278,BIKOMI TENGAH,F
4395,275,AMARASI SELATAN,F
4396,286,SAMBI RAMPAS,F
4397,275,FATULEU,F
4398,287,LANGKE REMBONG,F
4399,270,KOTA SOE,F
4400,286,LAMBA LEDA,F
4401,289,MBELILING,F
4402,277,GOLEWA,F
4403,288,HAWU MEHARA,F
4404,288,SABU LIAE,F
4405,285,ROTE SELATAN,F
4406,289,LEMBOR,F
4407,283,KATIKUTANA SELATAN,F
4408,281,WEWEWA TIMUR,F
4409,279,LAMAKNEN SELATAN,F
4410,288,SABU BARAT,F
4411,273,NDONA TIMUR,F
