id,id_kecamatan,kelurahan_desa,kode_pos,deleted
23535,1759,SUKA JAYA PUNDUH,35453,F
23536,1630,SUKA JAYA,34683,F
23537,1666,SUKA JAYA,34885,F
23538,1764,SUKA MAJU,34556,F
23539,1619,SUKA MAJU,34883,F
23540,1751,SUKA MAJU,34879,F
23541,1592,SUKA MAJU,35675,F
23542,1574,SUKA MAJU,35387,F
23543,1674,SUKA MAKMUR,34872,F
23544,1736,SUKA MAKMUR,34595,F
23545,1764,SUKA MARGA,34556,F
23546,1614,SUKA MARGA,34883,F
23547,1627,SUKA MARGA,34882,F
23548,1694,SUKA MENANTI,34556,F
23549,1628,SUKA MERINDU,35377,F
23550,1607,SUKA MULYA,34883,F
23551,1666,SUKA MULYA,34885,F
23552,1605,SUKA MULYA,35594,F
23553,1592,SUKA MULYA,35675,F
23554,1613,SUKA MULYA,34879,F
23555,1746,SUKA MULYA,34557,F
23556,1634,SUKA NEGARA,34173,F
23557,1614,SUKA NEGERI,34883,F
23558,1654,SUKA NEGERI,34768,F
23559,1628,SUKA NEGERI,35377,F
23560,1569,SUKA TANI,35551,F
23561,1634,SUKA WARINGIN,34173,F
23562,1605,SUKABAKTI,35594,F
23563,1595,SUKABANJAR,35366,F
23564,1645,SUKABANJAR,35379,F
23565,1617,SUKABANJAR,35353,F
23566,1661,SUKABARU,35592,F
23567,1648,SUKABARU,34874,F
23568,1720,SUKABUMI INDAH,35132,F
23569,1721,SUKABUMI,34881,F
23570,1714,SUKABUMI,34767,F
23571,1679,SUKABUMI,34762,F
23572,1720,SUKABUMI,35134,F
23573,1628,SUKABUMI,35377,F
23574,1704,SUKACARI,34372,F
23575,1595,SUKADADI,35366,F
23576,1749,SUKADAMAI,34876,F
23577,1645,SUKADAMAI,35379,F
23578,1623,SUKADAMAI,35362,F
23579,1738,SUKADANA BARU,34386,F
23580,1733,SUKADANA HAM,35156,F
23581,1715,SUKADANA ILIR,34555,F
23582,1702,SUKADANA ILIR,34194,F
23583,1702,SUKADANA JAYA,34194,F
23584,1702,SUKADANA SELATAN,34194,F
23585,1702,SUKADANA TENGAH,34194,F
23586,1702,SUKADANA TIMUR,34194,F
23587,1715,SUKADANA UDIK,34555,F
23588,1714,SUKADANA,34767,F
23589,1616,SUKADANA,34876,F
23590,1702,SUKADANA,34194,F
23591,1749,SUKAJADI,34876,F
23592,1697,SUKAJADI,34161,F
23593,1695,SUKAJADI,34765,F
23594,1592,SUKAJADI,35675,F
23595,1733,SUKAJAWA BARU,35151,F
23596,1697,SUKAJAWA,34161,F
23597,1657,SUKAJAYA LEMPASING,35451,F
23598,1622,SUKAJAYA,35513,F
23599,1593,SUKAJAYA,35452,F
23600,1661,SUKAJAYA,35592,F
23601,1638,SUKAJAYA,35386,F
23602,1783,SUKAJAYA,34871,F
23603,1717,SUKAJAYA,34554,F
23604,1673,SUKAJAYA,35368,F
23605,1747,SUKAMAJU,34581,F
23606,1571,SUKAMAJU,34682,F
23607,1699,SUKAMAJU,34763,F
23608,1591,SUKAMAJU,35368,F
23609,1626,SUKAMAJU,35453,F
23610,1617,SUKAMAJU,35353,F
23611,1769,SUKAMAJU,35236,F
23612,1662,SUKAMAJU,35452,F
23613,1653,SUKAMANDI,35367,F
23614,1616,SUKAMARGA,34876,F
23615,1617,SUKAMARGA,35353,F
23616,1765,SUKAMENANTI BARU,35146,F
23617,1765,SUKAMENANTI,35146,F
23618,1645,SUKAMERNAH (SUKAMARNAH),35379,F
23619,1658,SUKAMULYA,35373,F
23620,1729,SUKANANTI,34884,F
23621,1652,SUKANEGARA (SUKA NEGERI),35682,F
23622,1760,SUKANEGARA,34874,F
23623,1692,SUKANEGARA,35361,F
23624,1766,SUKANEGERI (SUKANEGARA),35682,F
23625,1628,SUKANEGERI JAYA,35377,F
23626,1651,SUKAPADANG,35683,F
23627,1599,SUKAPURA,35597,F
23628,1783,SUKAPURA,34871,F
23629,1704,SUKARAJA NUBAN,34372,F
23630,1738,SUKARAJA TIGA,34386,F
23631,1721,SUKARAJA,34881,F
23632,1712,SUKARAJA,35226,F
23633,1651,SUKARAJA,35683,F
23634,1595,SUKARAJA,35366,F
23635,1645,SUKARAJA,35379,F
23636,1605,SUKARAJA,35594,F
23637,1629,SUKARAJA,35552,F
23638,1638,SUKARAJA,35386,F
23639,1729,SUKARAJA,34884,F
23640,1652,SUKARAMA (SUKAMARA),35682,F
23641,1771,SUKARAME BARU,35131,F
23642,1601,SUKARAME II,35234,F
23643,1596,SUKARAME,34811,F
23644,1674,SUKARAME,34872,F
23645,1619,SUKARAME,34883,F
23646,1654,SUKARAME,34768,F
23647,1637,SUKARAME,34681,F
23648,1633,SUKARAME,34875,F
23649,1626,SUKARAME,35453,F
23650,1771,SUKARAME,35131,F
23651,1628,SUKARAME,35377,F
23652,1569,SUKARATU,35551,F
23653,1710,SUKARATU,35376,F
23654,1746,SUKASARI,34557,F
23655,1710,SUKAWANGI,35376,F
23656,1782,SUKO BINANGUN,34179,F
23657,1741,SUKO HARJO,34382,F
23658,1768,SUKOHARJO I,35674,F
23659,1768,SUKOHARJO II,35674,F
23660,1768,SUKOHARJO III BARAT,35674,F
23661,1768,SUKOHARJO III,35674,F
23662,1768,SUKOHARJO IV,35674,F
23663,1608,SUKOHARJO,34581,F
23664,1564,SUKOHARUM,35674,F
23665,1621,SUKORAHAYU,34198,F
23666,1766,SUKOREJO,35682,F
23667,1598,SUKOSARI,34761,F
23668,1573,SUKOSARI,34174,F
23669,1768,SUKOYOSO,35674,F
23670,1624,SUMA MUKTI,34767,F
23671,1592,SUMANDA,35675,F
23672,1642,SUMBER AGUNG MATARAM,34164,F
23673,1643,SUMBER AGUNG,34583,F
23674,1581,SUMBER AGUNG,35376,F
23675,1675,SUMBER AGUNG,34159,F
23676,1565,SUMBER AGUNG,34381,F
23677,1677,SUMBER AGUNG,35158,F
23678,1755,SUMBER AGUNG,34332,F
23679,1611,SUMBER AGUNG,34559,F
23680,1709,SUMBER AGUNG,34883,F
23681,1582,SUMBER AGUNG,34595,F
23682,1599,SUMBER AGUNG,35597,F
23683,1627,SUMBER AGUNG,34882,F
23684,1749,SUMBER ALAM,34876,F
23685,1688,SUMBER ARUM,34511,F
23686,1781,SUMBER BAHAGIA,34156,F
23687,1728,SUMBER BANDUNG,35376,F
23688,1585,SUMBER BARU,34766,F
23689,1781,SUMBER BARU,34156,F
23690,1781,SUMBER FAJAR,34156,F
23691,1741,SUMBER GEDE,34382,F
23692,1668,SUMBER JAYA,34595,F
23693,1630,SUMBER JAYA,34683,F
23694,1646,SUMBER JAYA,35365,F
23695,1657,SUMBER JAYA,35451,F
23696,1756,SUMBER JAYA,34376,F
23697,1732,SUMBER KATON,34158,F
23698,1571,SUMBER MAKMUR,34682,F
23699,1778,SUMBER MAKMUR,34697,F
23700,1689,SUMBER MARGA,34396,F
23701,1586,SUMBER MULYO,35374,F
23702,1575,SUMBER MULYO / MULYA,35679,F
23703,1754,SUMBER REJEKI MATARAM,34169,F
23704,1615,SUMBER REJEKI,34769,F
23705,1677,SUMBER REJO SEJAHTERA,35153,F
23706,1565,SUMBER REJO,34381,F
23707,1584,SUMBER REJO,34872,F
23708,1677,SUMBER REJO,35153,F
23709,1772,SUMBER REJO,34153,F
23710,1740,SUMBER REJO,34388,F
23711,1710,SUMBER REJO,35376,F
23712,1586,SUMBER REJO,35374,F
23713,1724,SUMBER REJO,34594,F
23714,1756,SUMBER REJO,34376,F
23715,1585,SUMBER SARI,34766,F
23716,1625,SUMBER SARI,34175,F
23717,1736,SUMBER SARI,34595,F
23718,1599,SUMBER SARI,35597,F
23719,1719,SUMBER TANI,34582,F
23720,1662,SUMBERAGUNG,35452,F
23721,1614,SUMBEREJO,34883,F
23722,1753,SUMBERHADI,34377,F
23723,1689,SUMBERJO,34396,F
23724,1636,SUMBERNADI,35596,F
23725,1777,SUMBERSARI,34122,F
23726,1741,SUMBERSARI,34382,F
23727,1689,SUMUR BANDUNG,34396,F
23728,1742,SUMUR BATU,35214,F
23729,1633,SUMUR JAYA,34871,F
23730,1767,SUMUR KUCING,34387,F
23731,1735,SUMUR PUTRI,35215,F
23732,1620,SUMUR TUJUH,35686,F
23733,1636,SUMUR,35596,F
23734,1569,SUMURKUMBANG,35551,F
23735,1778,SUNGAI BADAK,34697,F
23736,1780,SUNGAI BUAYA,34696,F
23737,1691,SUNGAI BURUNG,34596,F
23738,1726,SUNGAI CAMBAI,34697,F
23739,1595,SUNGAI LANGKA,35366,F
23740,1594,SUNGAI LUAR,34616,F
23741,1691,SUNGAI NIBUNG,34596,F
23742,1780,SUNGAI SIDANG,34696,F
23743,1615,SUNGSANG,34769,F
23744,1609,SUOH,34882,F
23745,1675,SURABAYA BARU,34159,F
23746,1675,SURABAYA ILIR,34159,F
23747,1702,SURABAYA UDIK,34194,F
23748,1765,SURABAYA,35148,F
23749,1625,SURABAYA,34175,F
23750,1643,SURAKARTA,34583,F
23751,1738,SURYA MATARAM,34386,F
23752,1733,SUSUNAN BARU,35155,F
23753,1781,SWASTIKA BUANA,34156,F
23754,1569,TAJIMALELA,35551,F
23755,1759,TAJUR,35453,F
23756,1617,TALANG BARU,35353,F
23757,1726,TALANG BATU / T GUNUNG,34697,F
23758,1575,TALANG BERINGIN,35679,F
23759,1688,TALANG BOJONG,34511,F
23760,1656,TALANG JALI,34511,F
23761,1665,TALANG JAWA,35357,F
23762,1575,TALANG JAWA,35679,F
23763,1579,TALANG JEMBATAN,34558,F
23764,1592,TALANG LEBAR,35675,F
23765,1695,TALANG MANGGA,34765,F
23766,1657,TALANG MULYO,35451,F
23767,1628,TALANG PADANG,,F
23768,1670,TALANG REJO,35384,F
23769,1628,TALANG SEPUH,35377,F
23770,1662,TALANG WAY SULAN,35452,F
23771,1735,TALANG,35229,F
23772,1660,TALANGENING (TELA GENING),35384,F
23773,1569,TAMAN AGUNG,35551,F
23774,1598,TAMAN ASRI,34761,F
23775,1784,TAMAN ASRI,34192,F
23776,1661,TAMAN BARU,35592,F
23777,1784,TAMAN BOGO,34192,F
23778,1784,TAMAN CARI,34192,F
23779,1784,TAMAN ENDAH,34192,F
23780,1580,TAMAN JAYA,34511,F
23781,1757,TAMAN NEGERI,34373,F
23782,1784,TAMAN PAJAR,34192,F
23783,1636,TAMAN SARI,35596,F
23784,1730,TAMAN SARI,34176,F
23785,1595,TAMANSARI,35366,F
23786,1592,TAMANSARI,35675,F
23787,1784,TAMBAH DADI,34192,F
23788,1784,TAMBAH LUHUR,34192,F
23789,1757,TAMBAH SUBUR,34373,F
23790,1686,TAMBAHREJO BARAT,35372,F
23791,1729,TAMBAK JAYA,34884,F
23792,1686,TAMBAK REJO,35372,F
23793,1657,TAMBANGAN,35451,F
23794,1678,TAMPANG MUDA,35382,F
23795,1678,TAMPANG,35382,F
23796,1715,TANAH ABANG,34555,F
23797,1588,TANGGUL ANGIN,34152,F
23798,1695,TANGKAS,34765,F
23799,1592,TANGKIT SERDANG,35675,F
23800,1705,TANJUNG AGUNG RAYA,35129,F
23801,1660,TANJUNG AGUNG,35384,F
23802,1657,TANJUNG AGUNG,35451,F
23803,1679,TANJUNG AGUNG,34762,F
23804,1592,TANJUNG AGUNG,35675,F
23805,1763,TANJUNG AGUNG,35126,F
23806,1653,TANJUNG AGUNG,35367,F
23807,1753,TANJUNG AJI,34377,F
23808,1580,TANJUNG AMAN,34511,F
23809,1581,TANJUNG ANOM,35376,F
23810,1670,TANJUNG ANOM,35384,F
23811,1612,TANJUNG ANOM,34167,F
23812,1694,TANJUNG BARU TIMUR,34556,F
23813,1694,TANJUNG BARU,34556,F
23814,1705,TANJUNG BARU,35133,F
23815,1665,TANJUNG BARU,35357,F
23816,1574,TANJUNG BARU,35387,F
23817,1575,TANJUNG BEGELUNG,35679,F
23818,1746,TANJUNG BERINGIN,34557,F
23819,1651,TANJUNG BETUAH,35683,F
23820,1695,TANJUNG BULAN,34765,F
23821,1699,TANJUNG DALAM,34767,F
23822,1710,TANJUNG DALAM / DALOM,35376,F
23823,1705,TANJUNG GADING,35128,F
23824,1629,TANJUNG GADING,35552,F
23825,1700,TANJUNG HARAPAN,34161,F
23826,1676,TANJUNG HARAPAN,34555,F
23827,1695,TANJUNG HARAPAN,34765,F
23828,1580,TANJUNG HARAPAN,34511,F
23829,1738,TANJUNG HARAPAN,34386,F
23830,1665,TANJUNG HARAPAN,35357,F
23831,1781,TANJUNG HARAPAN,34156,F
23832,1707,TANJUNG HARTA,34558,F
23833,1661,TANJUNG HERAN,35592,F
23834,1592,TANJUNG HERAN,35675,F
23835,1784,TANJUNG INTEN,34192,F
23836,1651,TANJUNG JATI,35683,F
23837,1607,TANJUNG JATI,34877,F
23838,1633,TANJUNG JATI,34875,F
23839,1634,TANJUNG JAYA,34173,F
23840,1605,TANJUNG JAYA,35594,F
23841,1718,TANJUNG JAYA,34554,F
23842,1727,TANJUNG KARANG,35111,F
23843,1614,TANJUNG KEMALA,34883,F
23844,1745,TANJUNG KEMALA,34176,F
23845,1592,TANJUNG KEMALA,35675,F
23846,1757,TANJUNG KENCONO,34373,F
23847,1673,TANJUNG KERTA,35368,F
23848,1784,TANJUNG KESUMA,34192,F
23849,1695,TANJUNG KURUNG LAMA,34765,F
23850,1695,TANJUNG KURUNG,34765,F
23851,1620,TANJUNG KURUNG,35686,F
23852,1726,TANJUNG MAS JAYA,34697,F
23853,1726,TANJUNG MAS MAKMUR,34697,F
23854,1726,TANJUNG MAS MULYA,34697,F
23855,1726,TANJUNG MENANG,34697,F
23856,1634,TANJUNG PANDAN,34173,F
23857,1651,TANJUNG RAJA,35683,F
23858,1746,TANJUNG RAJA,,F
23859,1649,TANJUNG RATU ILIR,35213,F
23860,1679,TANJUNG RATU,34762,F
23861,1730,TANJUNG RATU,34176,F
23862,1684,TANJUNG RAYA GIHAM,34764,F
23863,1684,TANJUNG RAYA SAKTI,34764,F
23864,1705,TANJUNG RAYA,35128,F
23865,1633,TANJUNG RAYA,34875,F
23866,1577,TANJUNG RAYA,34767,F
23867,1613,TANJUNG RAYA,34879,F
23868,1729,TANJUNG RAYA,34884,F
23869,1614,TANJUNG REJO,34883,F
23870,1615,TANJUNG REJO,34769,F
23871,1640,TANJUNG REJO,35353,F
23872,1745,TANJUNG REJO,34176,F
23873,1575,TANJUNG REJO,35679,F
23874,1746,TANJUNG RIANG,34557,F
23875,1766,TANJUNG RUSIA TIMUR,35682,F
23876,1766,TANJUNG RUSIA,35682,F
23877,1607,TANJUNG SAKTI,34877,F
23878,1684,TANJUNG SARI,34764,F
23879,1567,TANJUNG SARI,34384,F
23880,1605,TANJUNG SARI,35594,F
23881,1632,TANJUNG SARI,34598,F
23882,1580,TANJUNG SENANG,34511,F
23883,1775,TANJUNG SENANG,35141,F
23884,1778,TANJUNG SERAYAN,34697,F
23885,1679,TANJUNG SERUPA,34762,F
23886,1633,TANJUNG SETIA,34875,F
23887,1583,TANJUNG SIOM,35613,F
23888,1577,TANJUNG TIGA,34767,F
23889,1757,TANJUNG TIRTO,34373,F
23890,1756,TANJUNG WANGI,34376,F
23891,1694,TANJUNG WARAS,34556,F
23892,1593,TANJUNGAGUNG,35452,F
23893,1593,TANJUNGAN,35452,F
23894,1678,TANJUNGAN,35382,F
23895,1575,TANJUNGGUNUNG,35679,F
23896,1685,TANJUNGIMAN,34581,F
23897,1670,TANJUNGJATI,35384,F
23898,1583,TANJUNGJAYA,35613,F
23899,1781,TANJUNGKERAJAN,34156,F
23900,1681,TANJUNGMAS,34769,F
23901,1593,TANJUNGRATU,35452,F
23902,1609,TANJUNGSARI,34882,F
23903,1652,TANJUNGSARI,35682,F
23904,1623,TANJUNGSARI,35362,F
23905,1613,TAPAK SIRING,34879,F
23906,1593,TARAHAN,35452,F
23907,1608,TATA KARYA,34581,F
23908,1751,TAWAN SUKA MULYA,34879,F
23909,1745,TAWANG NEGERI,34176,F
23910,1660,TEBA BUNUK,35384,F
23911,1721,TEBA LIYOKH,34881,F
23912,1613,TEBA PERING RAYA,34879,F
23913,1670,TEBA,35384,F
23914,1591,TEBAJAWA,35368,F
23915,1587,TEBAKAK WAY SIDI,34878,F
23916,1753,TEBING,34377,F
23917,1586,TEGAL BINANGUN,35374,F
23918,1784,TEGAL GONDO,34192,F
23919,1681,TEGAL MUKTI,34769,F
23920,1757,TEGAL OMBO,34373,F
23921,1784,TEGAL YOSO,34192,F
23922,1686,TEGALSARI,35372,F
23923,1583,TEGINENENG,35613,F
23924,1629,TEJANG PULAU SEBESI,35552,F
23925,1752,TEJO AGUNG,34112,F
23926,1752,TEJO SARI,34124,F
23927,1575,TEKAD,35679,F
23928,1691,TELADAS,34596,F
23929,1565,TELOGO REJO,34381,F
23930,1780,TELOGO REJO,34696,F
23931,1735,TELUK BETUNG,35221,F
23932,1678,TELUK BRAK,35382,F
23933,1682,TELUK DALEM ILIR,34157,F
23934,1762,TELUK DALEM,34199,F
23935,1609,TEMBELANG,34882,F
23936,1591,TEMPEL REJO,35368,F
23937,1568,TEMPURAN,34172,F
23938,1569,TENGKUJUH,35551,F
23939,1651,TENGOR,35683,F
23940,1743,TERANG BUMI AGUNG,34683,F
23941,1743,TERANG MULYA,34683,F
23942,1664,TERATAS,35384,F
23943,1635,TERBANGGI AGUNG,34161,F
23944,1754,TERBANGGI BESAR,34169,F
23945,1562,TERBANGGI BESAR,34163,F
23946,1702,TERBANGGI MARGA,34194,F
23947,1754,TERBANGGI MULYA,34169,F
23948,1635,TERBANGGI SUBING,34161,F
23949,1664,TERBAYA,35684,F
23950,1664,TERDANA,35384,F
23951,1661,TETAAN,35592,F
23952,1745,TIAS BANGUN,34176,F
23953,1739,TIGA JAYA,34885,F
23954,1634,TIMBUL REJO,34173,F
23955,1678,TIROM,35382,F
23956,1618,TIRTA KENCANA,34693,F
23957,1778,TIRTALAGA,34697,F
23958,1663,TITIWANGI (CANDIPURO),35356,F
23959,1598,TIUH BALAK I,34761,F
23960,1654,TIUH BALAK II,34768,F
23961,1598,TIUH BALAK PASAR,34761,F
23962,1598,TIUH BALAK,34761,F
23963,1681,TIUH BARU,34769,F
23964,1592,TIUH MEMON,35675,F
23965,1589,TIUH TOHO,34611,F
23966,1647,TOBA / TUBA,34385,F
23967,1784,TOTO HARJO,34192,F
23968,1743,TOTO KATON,34683,F
23969,1588,TOTO KATON,34152,F
23970,1743,TOTO MULYO,34683,F
23971,1757,TOTO MULYO,34373,F
23972,1757,TOTO PROJO,34373,F
23973,1743,TOTO WONODADI,34683,F
23974,1597,TOTOHARJO,35592,F
23975,1564,TOTOKARTO,35674,F
23976,1593,TRANS TANJUNGAN,35452,F
23977,1722,TRI BUDISUKUR (TRIBUDI SYUKUR),34871,F
23978,1644,TRI DHARMA WIRA JAYA,34682,F
23979,1687,TRI JAYA,34595,F
23980,1632,TRI KARYA MULYA,34598,F
23981,1687,TRI KARYA,34595,F
23982,1594,TRI MAKMUR JAYA,34618,F
23983,1609,TRI MEKAR JAYA,34882,F
23984,1644,TRI MUKTI JAYA,34682,F
23985,1644,TRI MULYA JAYA,34682,F
23986,1640,TRI RAHAYU,35353,F
23987,1687,TRI REJO MULYO,34595,F
23988,1644,TRI TUNGGAL JAYA,34682,F
23989,1571,TRI TUNGGAL JAYA,34682,F
23990,1630,TRI TUNGGAL JAYA,34683,F
23991,1687,TRI TUNGGAL JAYA,34595,F
23992,1756,TRI TUNGGAL,34376,F
23993,1722,TRIBUDI MAKMUR,34871,F
23994,1636,TRIDARMAYOGA,35596,F
23995,1665,TRIHARJO,35357,F
23996,1560,TRIMODADI,34581,F
23997,1663,TRIMOMUKTI,35356,F
23998,1642,TRIMULYO MATARAM,34164,F
23999,1723,TRIMULYO,34871,F
24000,1657,TRIMULYO,35451,F
24001,1741,TRIMULYO,34382,F
24002,1692,TRIMULYO,35361,F
24003,1667,TRIMULYO,35363,F
24004,1568,TRIMURJO,34172,F
24005,1738,TRISINAR,34386,F
24006,1640,TRISNO MAJU,35353,F
24007,1704,TRISNO MULYO,34372,F
24008,1564,TRITUNGGAL MULYA,35674,F
24009,1783,TUGU MULYA,34871,F
24010,1638,TUGU PAPAK,35386,F
24011,1627,TUGU RATU,34882,F
24012,1638,TUGU REJO,35386,F
24013,1783,TUGU SARI,34871,F
24014,1698,TULANG BAWANG,34763,F
24015,1686,TULUNG AGUNG,35372,F
24016,1638,TULUNG ASAHAN,35386,F
24017,1704,TULUNG BALAK,34372,F
24018,1746,TULUNG BALAK,34557,F
24019,1633,TULUNG BAMBAN,34875,F
24020,1676,TULUNG BUYUT,34555,F
24021,1697,TULUNG KANAN,34161,F
24022,1590,TULUNG SARI,35686,F
24023,1685,TULUNG SINGKIP,34581,F
24024,1762,TULUNGPASIK,34199,F
24025,1566,TULUS REJO,34391,F
24026,1618,TUNAS ASRI I,34693,F
24027,1618,TUNAS ASRI,34693,F
24028,1630,TUNAS JAYA,34683,F
24029,1644,TUNGGAL WARGA,34682,F
24030,1564,TUNGGUL PAWENANG,35674,F
24031,1674,TURGAK,34872,F
24032,1589,UJUNG GUNUNG ILIR,34614,F
24033,1589,UJUNG GUNUNG,34611,F
24034,1751,UJUNG,34879,F
24035,1746,ULAK ATA,34557,F
24036,1764,ULAK RENGAS,34556,F
24037,1633,ULOK MANIK,34875,F
24038,1709,ULOK MUKTI,34883,F
24039,1648,ULU KRUI,34874,F
24040,1574,ULU SEMONG,35387,F
24041,1754,UMAN AGUNG MATARAM,34169,F
24042,1770,UMBAR,35379,F
24043,1670,UMBUL BUAH,35384,F
24044,1759,UMBUL LIMUS,35453,F
24045,1684,UMPU BAKTI,34764,F
24046,1684,UMPU KENCANA,34764,F
24047,1568,UNTORO,34172,F
24048,1642,UTAMA JAYA MATARAM,34164,F
24049,1642,VARIA AGUNG,34164,F
24050,1569,WAI LUBUK,35551,F
24051,1779,WAI MILI,34388,F
24052,1629,WAI MULI TIMUR,35552,F
24053,1623,WAI SARI,35362,F
24054,1737,WAI SIDO,34691,F
24055,1636,WAI SIDOMUKTI,35596,F
24056,1602,WALUR,34874,F
24057,1604,WALUR,34876,F
24058,1701,WALUYOJATI,35373,F
24059,1753,WANA,34377,F
24060,1644,WARGA INDAH JAYA,34682,F
24061,1644,WARGA MAKMUR JAYA,34682,F
24062,1766,WARGO / WARGA MULYO,35682,F
24063,1610,WARINGIN JAYA,34389,F
24064,1768,WARINGIN SARI BARAT,35674,F
24065,1564,WARINGINSARI TIMUR,35674,F
24066,1739,WASPADA,34885,F
24067,1596,WATAS,34817,F
24068,1686,WATES SELATAN,35372,F
24069,1686,WATES TIMUR,35372,F
24070,1657,WATES WAY RATAI,35451,F
24071,1697,WATES,34161,F
24072,1686,WATES,35372,F
24073,1573,WATU AGUNG,34174,F
24074,1641,WAWASAN,35361,F
24075,1714,WAY AGUNG,34767,F
24076,1762,WAY ARENG (WAI ARANG),34199,F
24077,1678,WAY ASAHAN,35382,F
24078,1607,WAY BATANG,34877,F
24079,1771,WAY DADI BARU,35131,F
24080,1771,WAY DADI,35131,F
24081,1691,WAY DENTE,34596,F
24082,1596,WAY EMPULAU ULU,34811,F
24083,1692,WAY GALIH,35361,F
24084,1663,WAY GELAM,35356,F
24085,1660,WAY GELANG,35384,F
24086,1720,WAY GUBAK,35244,F
24087,1748,WAY HALIM PERMAI,35135,F
24088,1645,WAY HALOM,35379,F
24089,1628,WAY HALOM,35377,F
24090,1576,WAY HARONG,35679,F
24091,1653,WAY HARONG,35367,F
24092,1614,WAY HARU,34883,F
24093,1646,WAY HUWI,35365,F
24094,1575,WAY ILAHAN,35679,F
24095,1718,WAY ISEM,34558,F
24096,1592,WAY JAHA,35675,F
24097,1633,WAY JAMBU,34875,F
24098,1661,WAY KALAM,35592,F
24099,1775,WAY KANDIS,35143,F
24100,1591,WAY KEPAYANG,35368,F
24101,1638,WAY KERAP,35386,F
24102,1728,WAY KUNIR,35376,F
24103,1720,WAY LAGA,35245,F
24104,1595,WAY LAYAP,35366,F
24105,1615,WAY LIMAU,34769,F
24106,1620,WAY LIWOK,35686,F
24107,1560,WAY LUNIK,34581,F
24108,1761,WAY LUNIK,35244,F
24109,1592,WAY MANAK,35675,F
24110,1580,WAY MELAN,34511,F
24111,1624,WAY MENCAR,34767,F
24112,1596,WAY MENGAKU,34812,F
24113,1602,WAY NAPAL,34874,F
24114,1604,WAY NARTA,34876,F
24115,1710,WAY NGISOM,35376,F
24116,1584,WAY NGISON,34872,F
24117,1678,WAY NIPAH,35382,F
24118,1587,WAY NUKAK,34878,F
24119,1620,WAY PANAS,35686,F
24120,1579,WAY PERANCANG,34558,F
24121,1783,WAY PETAY / PETAI,34871,F
24122,1592,WAY PIRING,35675,F
24123,1624,WAY PISANG,34767,F
24124,1760,WAY REDAK,34874,F
24125,1651,WAY RILAU,35683,F
24126,1587,WAY SINDI HANUAN,34878,F
24127,1587,WAY SINDI UTARA,34878,F
24128,1587,WAY SINDI,34878,F
24129,1602,WAY SULUH,34874,F
24130,1769,WAY TATAAN,35236,F
24131,1679,WAY TAWAR,34762,F
24132,1614,WAY TIAS,34883,F
24133,1624,WAY TUBA ASRI,34767,F
24134,1654,WAY TUBA,34768,F
24135,1624,WAY TUBA,34767,F
24136,1657,WAY URANG,35451,F
24137,1707,WAY WAKAK,34558,F
24138,1658,WAYA KRUI,35373,F
24139,1573,WAYAKROY,34174,F
24140,1629,WAYMULI,35552,F
24141,1569,WAYURANG,35551,F
24142,1570,WIRA BANGUN,34698,F
24143,1632,WIRA JAYA,34598,F
24144,1687,WIRAAGUNG SARI,34595,F
24145,1778,WIRALAGA I,34697,F
24146,1778,WIRALAGA II,34697,F
24147,1642,WIRATA AGUNG MATARAM,34164,F
24148,1687,WIRATAMA,34595,F
24149,1595,WIYONO,35366,F
24150,1711,WONO AGUNG,34596,F
24151,1736,WONO REJO,34595,F
24152,1635,WONO SARI,34161,F
24153,1566,WONO SARI,34391,F
24154,1686,WONODADI UTARA,35372,F
24155,1686,WONODADI,35372,F
24156,1641,WONODADI,35361,F
24157,1699,WONOHARJO,34763,F
24158,1586,WONOHARJO,35374,F
24159,1741,WONOKARTO,34382,F
24160,1618,WONOKERTO I,34693,F
24161,1618,WONOKERTO,34693,F
24162,1656,WONOMARTO,34511,F
24163,1630,WONOREJO,34683,F
24164,1686,WONOSARI,35372,F
24165,1726,WONOSARI,34697,F
24166,1620,WONOSOBO,35686,F
24167,1686,YOGYAKARTA (JOGJAKARTA),35372,F
24168,1686,YOGYAKARTA SELATAN,35372,F
24169,1582,YOSO MULYO (DUTO YOSO MULYO),34595,F
24170,1752,YOSODADI,34111,F
24171,1750,YOSOMULYO,34111,F
24172,1752,YOSOREJO,34112,F
24173,1711,YUDHA KARYA JITU,34596,F
24174,1562,YUKUM JAYA,34163,F
24175,1785,AIK KETEKOK,33411,F
24176,1786,AIK MADU,33562,F
24177,1785,AIK PALEMPANG JAYA,33414,F
24178,1785,AIK RAYAK,33413,F
24179,1787,AIR ANYIR,33172,F
24180,1788,AIR BARA,33782,F
24181,1789,AIR BATU,33451,F
24182,1790,AIR BELO,33351,F
24183,1791,AIR BULIN,33364,F
24184,1792,AIR BULUH,33173,F
24185,1792,AIR DUREN,33173,F
24186,1793,AIR DUREN,33255,F
24187,1794,AIR GANTANG,33362,F
24188,1788,AIR GEGAS,33782,F
24189,1795,AIR ITAM,33149,F
24190,1796,AIR JUKUNG,33253,F
24191,1797,AIR KELIK,33571,F
24192,1798,AIR KEPALA TUJUH,33123,F
24193,1799,AIR KUANG,33362,F
24194,1790,AIR LIMAU,33351,F
24195,1800,AIR LINTANG,33365,F
24196,1795,AIR MAWAR,33147,F
24197,1801,AIR MENDUYUNG,33366,F
24198,1785,AIR MERBAU,33411,F
24199,1802,AIR MESU TIMUR,33684,F
